DAY,YEAR,genus,specificEpithet,eventRemarks,LAT,LON,site_id
314,1962,Olea,europea,Ripe fruit,43.167,16.45,19294
289,1963,Olea,europea,Ripe fruit,43.167,16.45,19294
318,1963,Olea,europea,Ripe fruit,43.167,16.45,19294
285,1964,Olea,europea,Ripe fruit,43.167,16.45,19294
314,1964,Olea,europea,Ripe fruit,43.167,16.45,19294
288,1965,Olea,europea,Ripe fruit,43.167,16.45,19294
322,1965,Olea,europea,Ripe fruit,43.167,16.45,19294
280,1966,Olea,europea,Ripe fruit,43.167,16.45,19294
309,1966,Olea,europea,Ripe fruit,43.167,16.45,19294
301,1967,Olea,europea,Ripe fruit,43.167,16.45,19294
317,1967,Olea,europea,Ripe fruit,43.167,16.45,19294
295,1968,Olea,europea,Ripe fruit,43.167,16.45,19294
306,1968,Olea,europea,Ripe fruit,43.167,16.45,19294
295,1971,Olea,europea,Ripe fruit,43.167,16.45,19294
305,1971,Olea,europea,Ripe fruit,43.167,16.45,19294
286,1972,Olea,europea,Ripe fruit,43.167,16.45,19294
317,1972,Olea,europea,Ripe fruit,43.167,16.45,19294
288,1973,Olea,europea,Ripe fruit,43.167,16.45,19294
317,1973,Olea,europea,Ripe fruit,43.167,16.45,19294
291,1974,Olea,europea,Ripe fruit,43.167,16.45,19294
319,1974,Olea,europea,Ripe fruit,43.167,16.45,19294
288,1975,Olea,europea,Ripe fruit,43.167,16.45,19294
317,1975,Olea,europea,Ripe fruit,43.167,16.45,19294
296,1976,Olea,europea,Ripe fruit,43.167,16.45,19294
316,1976,Olea,europea,Ripe fruit,43.167,16.45,19294
290,1977,Olea,europea,Ripe fruit,43.167,16.45,19294
320,1977,Olea,europea,Ripe fruit,43.167,16.45,19294
294,1978,Olea,europea,Ripe fruit,43.167,16.45,19294
330,1978,Olea,europea,Ripe fruit,43.167,16.45,19294
286,1979,Olea,europea,Ripe fruit,43.167,16.45,19294
308,1979,Olea,europea,Ripe fruit,43.167,16.45,19294
297,1980,Olea,europea,Ripe fruit,43.167,16.45,19294
327,1980,Olea,europea,Ripe fruit,43.167,16.45,19294
291,1981,Olea,europea,Ripe fruit,43.167,16.45,19294
312,1981,Olea,europea,Ripe fruit,43.167,16.45,19294
308,1982,Olea,europea,Ripe fruit,43.167,16.45,19294
326,1982,Olea,europea,Ripe fruit,43.167,16.45,19294
290,1983,Olea,europea,Ripe fruit,43.167,16.45,19294
307,1983,Olea,europea,Ripe fruit,43.167,16.45,19294
291,1984,Olea,europea,Ripe fruit,43.167,16.45,19294
319,1984,Olea,europea,Ripe fruit,43.167,16.45,19294
296,1985,Olea,europea,Ripe fruit,43.167,16.45,19294
315,1985,Olea,europea,Ripe fruit,43.167,16.45,19294
295,1986,Olea,europea,Ripe fruit,43.167,16.45,19294
319,1986,Olea,europea,Ripe fruit,43.167,16.45,19294
294,1987,Olea,europea,Ripe fruit,43.167,16.45,19294
323,1987,Olea,europea,Ripe fruit,43.167,16.45,19294
298,1988,Olea,europea,Ripe fruit,43.167,16.45,19294
317,1988,Olea,europea,Ripe fruit,43.167,16.45,19294
293,1989,Olea,europea,Ripe fruit,43.167,16.45,19294
322,1989,Olea,europea,Ripe fruit,43.167,16.45,19294
300,1990,Olea,europea,Ripe fruit,43.167,16.45,19294
318,1990,Olea,europea,Ripe fruit,43.167,16.45,19294
303,1991,Olea,europea,Ripe fruit,43.167,16.45,19294
319,1991,Olea,europea,Ripe fruit,43.167,16.45,19294
304,1992,Olea,europea,Ripe fruit,43.167,16.45,19294
325,1992,Olea,europea,Ripe fruit,43.167,16.45,19294
305,1993,Olea,europea,Ripe fruit,43.167,16.45,19294
319,1993,Olea,europea,Ripe fruit,43.167,16.45,19294
