location_id,observation_id,lat,lng,date,stage,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
1811024,53988,34.968962,-78.962362,2022-06-07,ripe fruit,1,723,8,species,Chickasaw plum,Prunus angustifolia,
1811025,53989,35.058952,-79.204782,2022-06-21,ripe fruit,2,48,7,multispecies,Blackberry,Rubus,
1811025,53989,35.058952,-79.204782,2022-06-21,ripe fruit,2,88,7,multispecies,Blueberry,Vaccinium,
1811026,53990,35.070134,-78.855828,2022-06-19,unripe fruit,1,116,8,species,Pawpaw,Asimina triloba,
1811027,53991,35.135938,-78.918682,2022-06-20,ripe fruit,1,88,7,multispecies,Blueberry,Vaccinium,
1811029,53993,34.963839,-78.970182,2022-06-23,unripe fruit,1,101,8,species,Muscadine,Vitis rotundifolia,
1811030,53994,34.964101,-78.968199,2022-06-25,ripe fruit,1,168,8,species,Black cherry,Prunus serotina,
1812580,53997,48.70086307276132,6.193239896972251,2022-06-27,unripe fruit,1,4942,8,species,Blackberry,Rubus fruticosus,
1812581,53998,42.307718,-85.112817,2022-06-27,ripe fruit,1,123,7,multispecies,Black raspberry,Rubus,
1812584,54001,42.307305,-85.114033,2022-06-27,ripe fruit,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1812602,54004,40.77970620000001,-73.96979330000002,2022-06-27,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1812697,54063,40.014164,-105.277223,2022-06-29,ripe fruit,3,630,8,species,Blackcurrant,Ribes nigrum,
1812697,54063,40.014164,-105.277223,2022-06-29,ripe fruit,3,432,8,species,Redcurrant,Ribes rubrum,
1812697,54063,40.014164,-105.277223,2022-06-29,ripe fruit,3,106,6,genus,Currant,Ribes,
1812704,54066,42.93274619556953,-88.40414741688441,2022-06-29,ripe fruit,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1812705,54067,33.443905222620025,-111.7696210720786,2022-06-29,unripe fruit,1,5725,9,subspecies,Cara Cara navel orange,Citrus x sinensis 'Cara Cara',
1812706,54068,45.3572945,-75.7487538,2022-06-29,ripe fruit,1,115,6,genus,Serviceberry,Amelanchier,
1812708,54070,33.444909431228126,-111.76965310075379,2022-06-29,ripe fruit,1,5725,9,subspecies,Cara Cara navel orange,Citrus x sinensis 'Cara Cara',
1812709,54072,33.442140602074645,-111.76497652157921,2022-06-29,ripe fruit,1,6176,9,subspecies,Grapefruit,Citrus x paradisi 'Marsh',Citrus x paradisi 'White Marsh'
1812710,54073,53.060955,-2.407861,2022-06-29,ripe fruit,1,62,7,multispecies,Cherry,Prunus,
1812711,54074,53.059118,-2.416465,2022-06-29,flower,1,205,0,polyphyletic,Chamomile,Asteraceae,
1812713,54075,42.24630768299218,-83.64392239863169,2022-06-29,unripe fruit,2,4020,8,species,Creeping raspberry,Rubus hayata-koidzumii,"Rubus calycinoides, Rubus pentalobus, Rubus rolfei"
1812713,54075,42.24630768299218,-83.64392239863169,2022-06-29,unripe fruit,2,1426,8,species,Black raspberry,Rubus occidentalis,
1812714,54076,42.242753667512545,-83.63756946295838,2022-06-29,unripe fruit,1,2422,8,species,Red raspberry,Rubus idaeus,
1812718,54078,44.960944,-93.287487,2022-06-29,ripe fruit,1,337,8,species,Canadian serviceberry,Amelanchier canadensis,
1812726,54084,29.796723108433607,-81.9812446559322,2022-06-30,unripe fruit,1,442,8,species,Hog plum,Prunus umbellata,
1812746,54098,37.575287,-122.327408,2022-06-30,ripe fruit,1,5097,7,multispecies,Lemon,Citrus,
1812727,54085,29.796723108433607,-81.9812446559322,2022-06-30,unripe fruit,1,442,8,species,Hog plum,Prunus umbellata,
1812730,55899,35.682555,-105.943899,2022-09-12,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1812731,54086,40.468666,-79.938511,2022-06-30,ripe fruit,1,92,6,genus,Mulberry,Morus,
1812739,54091,33.4358441010514,-111.7594741708505,2022-06-30,ripe fruit,1,81,8,species,Bitter orange,Citrus x aurantium,
1812744,54093,40.203296258577744,-77.2006144158412,2022-06-30,ripe fruit,1,79,8,species,Apricot,Prunus armeniaca,
1812747,54099,37.575728,-122.32451,2022-06-22,ripe fruit,1,5097,7,multispecies,Lemon,Citrus,
1812747,58124,37.575728,-122.32451,2023-02-21,ripe fruit,1,5097,7,multispecies,Lemon,Citrus,
1812750,54101,44.51989908588755,-122.89164114406083,2022-07-01,flower,1,770,8,species,Perennial sweet pea,Lathyrus latifolius,
1812670,54048,35.793022,-78.633405,2020-09-20,ripe fruit,1,6139,9,subspecies,muscadine,Vitis rotundifolia 'Scuppernong',
1812661,54035,38.820788981429295,-76.75255592919584,2022-06-28,unripe fruit,1,116,8,species,Pawpaw,Asimina triloba,
1812638,54027,44.51543861538591,-122.89031789649546,2022-06-28,unripe fruit,1,62,7,multispecies,Cherry,Prunus,
1812662,54036,38.82088076772269,-76.75184153368507,2022-06-28,unripe fruit,1,116,8,species,Pawpaw,Asimina triloba,
1812635,54037,44.51508771067438,-122.88581067312191,2022-06-28,ripe fruit,1,62,7,multispecies,Cherry,Prunus,
1812663,54040,42.403171,-71.130467,2022-06-17,ripe fruit,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1812664,54042,42.402159,-71.120314,2022-06-26,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1812666,54044,35.830984,-78.700631,2022-05-20,flower,1,445,6,genus,Fig,Ficus,
1812667,54045,35.831236,-78.700384,2022-05-20,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1812668,54046,35.831236,-78.700384,2022-05-20,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1812671,54049,31.757641,35.219142,2022-06-29,ripe fruit,7,20,8,species,Common fig,Ficus carica,
1812671,54049,31.757641,35.219142,2022-06-29,ripe fruit,7,92,6,genus,Mulberry,Morus,
1812671,54049,31.757641,35.219142,2022-06-29,ripe fruit,7,59,8,species,Olive,Olea europaea,
1812671,54049,31.757641,35.219142,2022-06-29,ripe fruit,7,13,8,species,Pomegranate,Punica granatum,
1812671,54049,31.757641,35.219142,2022-06-29,ripe fruit,7,15,6,genus,Pear,Pyrus,
1812671,54049,31.757641,35.219142,2022-06-29,ripe fruit,7,69,8,species,Quince,Cydonia oblonga,"Cydonia, Cydonia vulgaris"
1812671,54049,31.757641,35.219142,2022-06-29,ripe fruit,7,16,6,genus,Grape,Vitis,
1812672,54050,41.96800460779607,-87.70273905027847,2022-06-29,unripe fruit,1,173,8,species,Red mulberry,Morus rubra,
1812676,54058,46.588688929705555,7.9084822080285155,2022-06-29,unripe fruit,1,114,6,genus,Apple,Malus,
1812677,54059,46.488174,6.454692,2022-06-28,ripe fruit,1,432,8,species,Redcurrant,Ribes rubrum,
1812678,54060,46.57268039163349,7.9119252913759075,2022-06-29,unripe fruit,1,120,6,genus,Hazel,Corylus,
1812862,54200,42.272911420003496,-85.13799105868105,2022-07-04,unripe fruit,1,123,7,multispecies,Black raspberry,Rubus,
1812850,54187,45.5704904002661,-122.72663099665517,2022-07-04,ripe fruit,1,197,8,species,Oregon-grape,Mahonia aquifolium,
1812851,54188,52.724718,13.597814,2022-07-03,ripe fruit,1,432,8,species,Redcurrant,Ribes rubrum,
1812855,54193,40.862986,-81.354465,2022-07-03,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1812856,54194,40.863599,-81.354682,2022-07-03,ripe fruit,1,123,7,multispecies,Black raspberry,Rubus,
1812857,54195,40.864551,-81.352838,2022-07-03,unripe fruit,1,168,8,species,Black cherry,Prunus serotina,
1812859,54197,42.27351098761249,-85.13693002218963,2022-07-04,ripe fruit,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1812860,54198,40.862781,-81.353577,2022-07-03,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1812861,54199,42.27376020964517,-85.13556194249358,2022-07-04,ripe fruit,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1812866,54202,37.673002,-122.113689,2022-07-01,ripe fruit,1,5071,7,multispecies,Orange,Citrus,
1812868,54208,32.76719162752319,-117.1174726855103,2022-07-04,ripe fruit,1,5200,9,subspecies,Contender peach,Prunus persica 'Contender',
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,1,7,multispecies,Plum,Prunus,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,15,6,genus,Pear,Pyrus,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,52,8,species,Peach,Prunus persica,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,62,7,multispecies,Cherry,Prunus,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,78,8,species,Passionfruit,Passiflora edulis,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,114,6,genus,Apple,Malus,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,126,8,species,Gooseberry,Ribes uva-crispa,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,2422,8,species,Red raspberry,Rubus idaeus,
2812,26275,43.068106,-89.426296,2016-07-10,unripe fruit,9,121,8,species,Sour cherry,Prunus cerasus,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,1,7,multispecies,Plum,Prunus,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,15,6,genus,Pear,Pyrus,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,52,8,species,Peach,Prunus persica,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,62,7,multispecies,Cherry,Prunus,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,78,8,species,Passionfruit,Passiflora edulis,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,114,6,genus,Apple,Malus,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,126,8,species,Gooseberry,Ribes uva-crispa,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,2422,8,species,Red raspberry,Rubus idaeus,
2812,26274,43.068106,-89.426296,2016-07-10,unripe fruit,9,121,8,species,Sour cherry,Prunus cerasus,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,1,7,multispecies,Plum,Prunus,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,15,6,genus,Pear,Pyrus,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,52,8,species,Peach,Prunus persica,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,62,7,multispecies,Cherry,Prunus,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,78,8,species,Passionfruit,Passiflora edulis,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,114,6,genus,Apple,Malus,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,126,8,species,Gooseberry,Ribes uva-crispa,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,2422,8,species,Red raspberry,Rubus idaeus,
2812,26270,43.068106,-89.426296,2016-07-10,unripe fruit,9,121,8,species,Sour cherry,Prunus cerasus,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,1,7,multispecies,Plum,Prunus,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,15,6,genus,Pear,Pyrus,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,52,8,species,Peach,Prunus persica,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,62,7,multispecies,Cherry,Prunus,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,78,8,species,Passionfruit,Passiflora edulis,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,114,6,genus,Apple,Malus,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,126,8,species,Gooseberry,Ribes uva-crispa,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,2422,8,species,Red raspberry,Rubus idaeus,
2812,28388,43.068106,-89.426296,2016-09-15,ripe fruit,9,121,8,species,Sour cherry,Prunus cerasus,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,1,7,multispecies,Plum,Prunus,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,15,6,genus,Pear,Pyrus,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,52,8,species,Peach,Prunus persica,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,62,7,multispecies,Cherry,Prunus,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,78,8,species,Passionfruit,Passiflora edulis,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,114,6,genus,Apple,Malus,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,126,8,species,Gooseberry,Ribes uva-crispa,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,2422,8,species,Red raspberry,Rubus idaeus,
2812,25837,43.068106,-89.426296,2016-06-26,ripe fruit,9,121,8,species,Sour cherry,Prunus cerasus,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,1,7,multispecies,Plum,Prunus,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,15,6,genus,Pear,Pyrus,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,52,8,species,Peach,Prunus persica,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,62,7,multispecies,Cherry,Prunus,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,78,8,species,Passionfruit,Passiflora edulis,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,114,6,genus,Apple,Malus,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,126,8,species,Gooseberry,Ribes uva-crispa,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,2422,8,species,Red raspberry,Rubus idaeus,
2812,25528,43.068106,-89.426296,2016-06-11,unripe fruit,9,121,8,species,Sour cherry,Prunus cerasus,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,1,7,multispecies,Plum,Prunus,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,15,6,genus,Pear,Pyrus,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,52,8,species,Peach,Prunus persica,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,62,7,multispecies,Cherry,Prunus,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,78,8,species,Passionfruit,Passiflora edulis,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,114,6,genus,Apple,Malus,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,126,8,species,Gooseberry,Ribes uva-crispa,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,2422,8,species,Red raspberry,Rubus idaeus,
2812,9677,43.068106,-89.426296,2015-09-23,unripe fruit,9,121,8,species,Sour cherry,Prunus cerasus,
1812925,54253,53.030464,-1.202213,2022-07-06,flower,1,7271,8,species,liberty cap,Psilocybe semilanceata,
1812932,54258,41.9617146,-88.0032659,2022-07-06,ripe fruit,1,96,8,species,Black mulberry,Morus nigra,
1812936,54262,40.1920691,-77.2009084,2022-07-06,unripe fruit,1,122,7,multispecies,Raspberry,Rubus,
1812937,54263,48.692246,2.325696,2022-07-06,ripe fruit,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1812938,54264,40.1920691,-77.2009084,2022-07-06,ripe fruit,1,2422,8,species,Red raspberry,Rubus idaeus,
1812939,54265,40.1920691,-77.2009084,2022-07-06,ripe fruit,1,122,7,multispecies,Raspberry,Rubus,
1812942,54266,41.96466291377705,-87.72495175234337,2022-07-06,ripe fruit,1,92,6,genus,Mulberry,Morus,
1812943,54267,41.65437779999999,-85.4187925,2022-07-06,ripe fruit,1,1426,8,species,Black raspberry,Rubus occidentalis,
1812946,54269,44.397740045003324,-122.74289129760703,2022-07-07,unripe fruit,1,4545,9,subspecies,Apple,Malus pumila 'Reinette du Mans',
1812947,54270,44.397625058545394,-122.74287520435294,2022-07-07,unripe fruit,1,114,6,genus,Apple,Malus,
1812949,54272,44.39675791080246,-122.7438433444492,2022-07-07,unripe fruit,1,120,6,genus,Hazel,Corylus,
1812950,54273,44.39722500136385,-122.74399162998292,2022-07-07,unripe fruit,1,120,6,genus,Hazel,Corylus,
1812952,54275,44.40240479544215,-122.69916641537351,2022-07-07,unripe fruit,1,15,6,genus,Pear,Pyrus,
1812948,54271,44.396762,-122.74358,2022-07-07,unripe fruit,1,120,6,genus,Hazel,Corylus,
1812953,54276,44.402315,-122.698845,2022-07-07,ripe fruit,1,62,7,multispecies,Cherry,Prunus,
1812951,54274,44.402048,-122.698823,2022-07-07,unripe fruit,1,114,6,genus,Apple,Malus,
1812963,54284,45.57024,-73.527075,2022-07-07,ripe fruit,1,172,6,genus,Hawthorn,Crataegus,
1812969,54291,37.03265868940786,-76.34091182107642,2022-07-07,flower,1,526,8,species,Wild carrot,Daucus carota,
1812835,54179,44.49396346699866,-122.82061650429183,2022-07-04,flower,1,422,8,species,Common yarrow,Achillea millefolium,
1812972,54294,41.97748152256778,-88.00828504229818,2022-07-08,ripe fruit,1,4567,9,subspecies,White mulberry,Morus alba 'Laciniata',
1821175,55392,53.175821899999995,-2.8782359000000035,2022-08-28,ripe fruit,1,7364,9,subspecies,Adams flowering crabapple,Malus 'Adams',
1821556,55701,-37.69988852791628,144.97411408690243,2022-09-06,flower,1,285,6,genus,Stone fruit,Prunus,
1821176,55393,35.32928828400048,-83.19210989348421,2022-08-28,unripe fruit,1,111,8,species,Black walnut,Juglans nigra,
1821218,55436,48.930455,2.301344,2022-08-30,ripe fruit,1,251,8,species,Turkish hazel,Corylus colurna,
1821357,55554,51.66536051827542,-3.939358305575116,2022-09-02,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1821025,55273,40.60724122616957,-105.06854905678135,2022-08-22,ripe fruit,1,402,8,species,Sweet crabapple,Malus coronaria,
1821356,55551,51.410602494217535,-3.262252875122269,2022-09-02,flower,1,17,6,genus,Lavender,Lavandula,
1821423,55608,-37.697988812257414,144.97138329094165,2022-09-05,flower,1,285,6,genus,Stone fruit,Prunus,
1821085,55317,53.792413,-0.364931,2022-08-23,ripe fruit,1,114,6,genus,Apple,Malus,
1821094,56139,-37.70082078452463,144.97194409470578,2022-09-22,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1821101,55328,48.011811,-4.105821,2022-08-21,ripe fruit,1,2523,6,genus,Rubus,Rubus,
1821125,55355,51.362704799999996,1.4196741000000035,2022-08-25,ripe fruit,1,604,7,multispecies,Goji,Lycium,
1821031,55276,33.93932,-86.491906,2022-08-04,unripe fruit,1,101,8,species,Muscadine,Vitis rotundifolia,
1821436,55611,-37.69607526156427,144.9700364083626,2022-09-05,flower,1,285,6,genus,Stone fruit,Prunus,
1821961,55969,56.95932,23.607033,2022-09-14,ripe fruit,1,114,6,genus,Apple,Malus,
1821439,55612,-37.696435837517825,144.96963410097803,2022-09-05,flower,1,285,6,genus,Stone fruit,Prunus,
1821442,55614,-37.697080226183814,144.96974955705025,2022-09-05,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1821445,55615,-37.69832904289943,144.96958446438268,2022-09-05,ripe fruit,5,3,8,species,Orange,Citrus x sinensis,
1821445,55615,-37.69832904289943,144.96958446438268,2022-09-05,ripe fruit,5,49,8,species,Feijoa,Acca sellowiana,Feijoa sellowiana
1821445,55615,-37.69832904289943,144.96958446438268,2022-09-05,ripe fruit,5,4,8,species,Lemon,Citrus x limon,
1821445,55615,-37.69832904289943,144.96958446438268,2022-09-05,ripe fruit,5,20,8,species,Common fig,Ficus carica,
1821445,55615,-37.69832904289943,144.96958446438268,2022-09-05,ripe fruit,5,19,8,species,Kumquat,Citrus japonica,"Fortunella japonica, Citrus margarita, Fortunella margarita, Citrus obovata, Fortunella obovata"
1821363,55559,44.976972,-93.235622,2022-08-31,ripe fruit,1,119,6,genus,Chokeberry,Aronia,Photinia
1821032,55277,40.151364,-105.127036,2022-08-20,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1821555,55700,-37.700017189100656,144.9743331209678,2022-09-06,flower,1,285,6,genus,Stone fruit,Prunus,
1821309,55510,38.27611117796315,-77.42965959733601,2022-09-02,unripe fruit,1,3724,9,subspecies,Black walnut,Juglans nigra 'Laciniata',
1821310,55511,38.276121881950296,-77.4276110708019,2022-09-02,unripe fruit,1,3724,9,subspecies,Black walnut,Juglans nigra 'Laciniata',
1821315,56219,-37.701044657887614,144.96666593431343,2022-09-26,flower,1,285,6,genus,Stone fruit,Prunus,
1821315,55512,-37.701044657887614,144.96666593431343,2022-09-02,flower,1,285,6,genus,Stone fruit,Prunus,
1821030,55275,47.531072,-122.354006,2022-08-22,ripe fruit,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1821054,55298,-37.705351990328104,144.9647434275947,2022-08-23,flower,1,285,6,genus,Stone fruit,Prunus,
1821066,55306,-37.70301723126329,144.96422956105337,2022-08-23,flower,1,285,6,genus,Stone fruit,Prunus,
1821081,55312,41.97245643782745,-88.03005272861435,2022-08-23,ripe fruit,1,5742,9,subspecies,Apple,Malus 'Red Barron',
1821091,56137,-37.70072802904156,144.9726148273285,2022-09-22,flower,1,285,6,genus,Stone fruit,Prunus,
1821096,55322,41.482072300000006,-81.7680439,2022-08-23,ripe fruit,1,629,8,species,Common grape,Vitis vinifera,
1821088,55319,35.999897,-84.184158,2022-08-16,unripe fruit,1,116,8,species,Pawpaw,Asimina triloba,
1821093,56138,-37.700852568606784,144.97222628004644,2022-09-22,unripe fruit,1,68,8,species,Almond,Prunus amygdalus,"Prunus dulcis, Amygdalus communis, Amygdalus dulcis"
1770998,46912,30.047572,-95.475335,2020-11-08,ripe fruit,1,2100,8,species,Satsuma mandarin,Citrus unshiu,
1821122,55352,51.355609,1.4219576000000123,2022-08-25,ripe fruit,1,4202,9,subspecies,European pear,Pyrus communis 'Conference',
1821123,55353,39.019003,-94.298687,2022-08-24,unripe fruit,1,15,6,genus,Pear,Pyrus,
1821124,55354,51.3470725,1.4277351999999954,2022-08-25,ripe fruit,1,4364,9,subspecies,Cherry plum,Prunus cerasifera 'Atropurpurea',
1821126,55356,51.365673200000025,1.418289999999991,2022-08-25,unripe fruit,1,5050,9,subspecies,Bramley apple,Malus pumila 'Bramley's Seedling',
1821127,55357,53.243087,-2.680578,2022-08-25,ripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1821121,55350,32.068024,34.824474,2022-08-25,ripe fruit,1,1386,6,genus,Mango,Mangifera,
1821138,55364,39.582371,-105.128229,2022-08-24,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1821141,55365,42.648961,-87.854195,2022-08-23,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1821136,55362,41.921139,-87.695906,2022-08-22,ripe fruit,1,15,6,genus,Pear,Pyrus,
1821146,55368,43.02082083892288,-83.53232656130407,2022-08-25,unripe fruit,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1821155,55377,46.873013,-113.998818,2022-08-26,unripe fruit,1,186,8,species,Chokecherry,Prunus virginiana,
1821156,55378,46.873011,-113.99973,2022-08-26,unripe fruit,1,114,6,genus,Apple,Malus,
1821160,55381,-37.79255620000001,145.04068740000002,2022-08-27,unripe fruit,1,18,8,species,Loquat,Eriobotrya japonica,
1821149,55370,42.45387530000001,-84.18213069999999,2022-08-26,unripe fruit,1,358,8,species,Autumn-olive,Elaeagnus umbellata,
1821149,55369,42.45387530000001,-84.18213069999999,2022-08-26,unripe fruit,1,358,8,species,Autumn-olive,Elaeagnus umbellata,
1821148,55372,42.45276482138931,-84.18240285003614,2022-08-26,unripe fruit,1,114,6,genus,Apple,Malus,
1821177,55394,42.499646,-94.14101,2022-08-28,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1821178,55395,42.17649,-94.978815,2022-08-22,ripe fruit,1,826,0,polyphyletic,Locust tree,Fabaceae,
1821179,55396,42.12383,-94.973642,2022-08-21,ripe fruit,1,114,6,genus,Apple,Malus,
1821180,55397,42.124144,-94.973973,2022-08-21,ripe fruit,1,114,6,genus,Apple,Malus,
1821182,55400,41.975826,-87.711073,2022-08-28,ripe fruit,1,114,6,genus,Apple,Malus,
1821185,55402,42.291927,-85.19072,2022-08-28,ripe fruit,1,114,6,genus,Apple,Malus,
1821186,56499,34.090644911233746,-84.04600109630617,2022-10-02,unripe fruit,1,78,8,species,Passionfruit,Passiflora edulis,
1821186,55403,34.090644911233746,-84.04600109630617,2022-08-28,ripe fruit,1,78,8,species,Passionfruit,Passiflora edulis,
1821188,55405,34.4477032018726,-119.84034803056112,2022-08-28,ripe fruit,1,5717,9,subspecies,Avocado,Persea americana 'Hass',
1821189,55407,38.54421305871679,-121.40315786176483,2022-08-28,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1821190,55408,38.54502962408,-121.40205362591384,2022-08-28,unripe fruit,1,48,7,multispecies,Blackberry,Rubus,
1821191,55410,38.90092,-77.058236,2022-08-28,ripe fruit,1,630,8,species,Blackcurrant,Ribes nigrum,
1821194,55413,-35.097792,149.025818,2022-01-12,ripe fruit,1,1,7,multispecies,Plum,Prunus,
1821170,55391,53.3256803546475,-2.7135537627067374,2022-08-28,flower,1,4942,8,species,Blackberry,Rubus fruticosus,
1821211,55429,43.261794,-79.909258,2022-08-29,ripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1821212,55430,38.99422442846614,-84.65352591755995,2022-08-29,ripe fruit,1,127,6,genus,Daylily,Hemerocallis,
1821142,55366,51.498154,-2.591382,2022-08-21,ripe fruit,1,15,6,genus,Pear,Pyrus,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,7,8,species,Avocado,Persea americana,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,5071,7,multispecies,Orange,Citrus,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,5097,7,multispecies,Lemon,Citrus,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,763,5,family,Cactus,Cactaceae,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,61,8,species,Tomato,Solanum lycopersicum,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,5316,9,subspecies,Cherry tomato,Solanum lycopersicum var. cerasiforme,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,99,6,genus,Mint,Mentha,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,471,8,species,Sweet potato,Ipomoea batatas,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,1585,8,species,Tangerine,Citrus tangerina,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,898,8,species,Coriander,Coriandrum sativum,
1821104,55331,33.757751,-118.291276,2022-08-22,ripe fruit,11,3400,6,genus,Sugarcane,Saccharum,
1821099,55326,48.011502,-4.107608,2022-08-24,ripe fruit,1,74,6,genus,Elderberry,Sambucus,
1821033,55278,34.339881,-86.325823,2022-07-09,ripe fruit,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1821213,55431,43.266749,-79.900139,2022-08-29,unripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1821214,55432,43.267453,-79.901736,2022-08-29,unripe fruit,1,2194,7,multispecies,Crabapple,Malus,
1821215,55433,-37.700456,144.972974,2022-08-30,flower,1,285,6,genus,Stone fruit,Prunus,
1821198,55416,47.38741079955408,8.54127819170427,2022-08-29,ripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
1821199,55417,47.38732690436855,8.54134298806199,2022-08-29,unripe fruit,1,14,8,species,Apple,Malus pumila,Malus domestica
